embedding_index,grid_id,cluster
34680,1666,7
34681,1666,7
34682,1666,1
34683,1666,7
34684,1666,3
34685,1666,7
34686,1666,7
34687,1666,7
34688,1666,7
34689,1666,7
34690,1666,7
34691,1666,7
34692,1666,7
34693,1666,7
34694,1666,7
34695,1666,7
34696,1666,7
34697,1666,7
34698,1666,7
34699,1666,7
34700,1666,2
34701,1666,6
34702,1666,4
34703,1666,4
34704,1666,1
34705,1666,7
34706,1666,6
34707,1666,1
34708,1666,5
34709,1666,4
34710,1666,1
34711,1666,1
34712,1666,1
34713,1666,1
34714,1666,2
34715,1666,2
34716,1666,7
34717,1666,7
34718,1666,7
34719,1667,2
34720,1667,5
34721,1667,1
34722,1667,7
34723,1667,2
34724,1667,6
34725,1667,7
34726,1667,2
34727,1667,7
34728,1667,7
34729,1667,7
34730,1667,2
34731,1667,6
34732,1667,5
34733,1667,2
34734,1667,5
34735,1667,2
34736,1667,3
34737,1667,1
34738,1667,4
34739,1667,5
34740,1667,2
34741,1667,1
34742,1667,2
34743,1667,2
34744,1667,2
34745,1667,6
34746,1667,1
34747,1667,5
34748,1667,5
34749,1667,1
34750,1667,7
34751,1667,4
34752,1667,2
34753,1667,2
34754,1667,2
34755,1667,2
34756,1667,2
34757,1667,7
34758,1667,1
34759,1667,7
34760,1667,5
34761,1668,1
34762,1668,5
34763,1668,2
34764,1668,5
34765,1668,3
34766,1668,2
34767,1668,5
34768,1668,2
34769,1668,7
34770,1668,5
34771,1668,2
34772,1668,2
34773,1668,7
34774,1668,7
34775,1668,7
34776,1668,2
34777,1668,2
34778,1668,1
34779,1668,1
34780,1668,1
34781,1668,1
34782,1668,2
34783,1668,2
34784,1668,5
34785,1668,7
34786,1668,7
34787,1668,5
34788,1668,4
34789,1668,2
34790,1668,6
34791,1668,7
34792,1668,7
34793,1668,1
34794,1668,7
34795,1668,7
34796,1668,5
34797,1668,2
34798,1668,5
34799,1668,5
34800,1668,3
34801,1668,5
34802,1668,2
34803,1669,2
34804,1669,1
34805,1669,4
34806,1669,6
34807,1669,0
34808,1669,1
34809,1669,1
34810,1669,0
34811,1669,4
34812,1669,4
34813,1669,7
34814,1669,7
34815,1669,1
34816,1669,7
34817,1669,7
34818,1669,0
34819,1669,7
34820,1669,2
34821,1669,3
34822,1669,2
34823,1669,7
34824,1669,7
34825,1669,7
34826,1669,2
34827,1669,6
34828,1669,1
34829,1669,7
34830,1669,2
34831,1669,2
34832,1669,0
34833,1669,6
34834,1669,0
34835,1669,0
34836,1669,0
34837,1670,5
34838,1670,1
34839,1670,1
34840,1670,1
34841,1670,4
34842,1670,1
34843,1670,6
34844,1670,1
34845,1670,2
34846,1670,5
34847,1670,1
34848,1670,6
34849,1670,6
34850,1670,1
34851,1670,1
34852,1670,7
34853,1670,1
34854,1670,0
34855,1670,1
34856,1670,2
34857,1670,2
34858,1670,6
34859,1670,5
34860,1670,1
34861,1670,0
34862,1670,7
34863,1670,0
34864,1670,7
34865,1670,0
34866,1670,0
34867,1670,0
34868,1670,7
34869,1670,2
34870,1670,2
34871,1670,6
34872,1670,1
34873,1670,1
34874,1670,5
34875,1670,2
34876,1670,1
34877,1670,1
34878,1671,1
34879,1671,1
34880,1671,1
34881,1671,1
34882,1671,6
34883,1671,4
34884,1671,6
34885,1671,5
34886,1671,1
34887,1671,5
34888,1671,1
34889,1671,1
34890,1671,1
34891,1671,1
34892,1671,1
34893,1671,4
34894,1671,5
34895,1671,2
34896,1672,0
34897,1672,4
34898,1672,6
34899,1672,6
34900,1672,0
34901,1672,4
34902,1672,4
34903,1672,0
34904,1672,0
34905,1672,6
34906,1672,0
34907,1672,0
34908,1672,4
34909,1672,0
34910,1672,0
34911,1672,7
34912,1672,1
34913,1672,2
34914,1672,6
34915,1672,4
34916,1672,1
34917,1672,6
34918,1672,4
34919,1672,6
34920,1672,5
34921,1672,4
34922,1672,4
34923,1672,6
34924,1672,6
34925,1672,0
34926,1672,4
34927,1672,4
34928,1672,4
34929,1673,1
34930,1673,4
34931,1673,0
34932,1673,3
34933,1673,3
34934,1673,6
34935,1673,6
34936,1673,5
34937,1673,5
34938,1673,7
34939,1673,6
34940,1673,0
34941,1673,3
34942,1673,6
34943,1673,1
34944,1673,3
34945,1673,3
34946,1673,3
34947,1673,4
34948,1673,4
34949,1673,1
34950,1673,2
34951,1673,3
34952,1673,6
34953,1673,6
34954,1673,6
34955,1673,4
34956,1673,4
34957,1673,6
34958,1673,6
34959,1673,6
34960,1673,1
34961,1673,6
34962,1673,5
34963,1673,5
34964,1673,1
34965,1673,4
34966,1673,6
34967,1673,6
34968,1673,6
34969,1673,1
34970,1673,5
34971,1673,6
34972,1673,4
34973,1673,2
34974,1673,3
34975,1674,5
34976,1674,2
34977,1675,6
34978,1675,5
34979,1675,1
34980,1675,6
34981,1675,1
34982,1675,1
34983,1675,6
34984,1675,6
34985,1675,6
34986,1675,7
34987,1675,1
34988,1675,1
34989,1675,0
34990,1675,1
34991,1675,3
34992,1675,1
34993,1675,6
34994,1675,6
34995,1675,2
34996,1675,1
34997,1675,4
34998,1675,2
34999,1675,5
35000,1675,1
35001,1675,6
35002,1675,1
35003,1675,1
35004,1675,0
35005,1675,0
35006,1675,0
35007,1675,0
35008,1675,0
35009,1675,1
35010,1675,0
35011,1675,1
35012,1675,1
35013,1675,6
35014,1675,2
35015,1676,1
35016,1676,1
35017,1676,3
35018,1676,4
35019,1676,4
35020,1676,1
35021,1676,1
35022,1676,5
35023,1676,1
35024,1676,5
35025,1676,2
35026,1676,2
35027,1676,1
35028,1676,2
35029,1676,6
35030,1676,2
35031,1676,5
35032,1676,5
35033,1676,1
35034,1676,5
35035,1676,2
35036,1676,4
35037,1676,6
35038,1676,4
35039,1676,5
35040,1676,6
35041,1676,5
35042,1676,6
35043,1676,4
35044,1676,7
35045,1676,6
35046,1676,5
35047,1676,6
35048,1676,5
35049,1676,4
35050,1676,2
35051,1676,1
35052,1676,1
35053,1676,3
35054,1676,1
35055,1676,4
35056,1676,4
35057,1676,7
35058,1676,7
35059,1676,1
35060,1677,1
35061,1677,1
35062,1677,3
35063,1677,6
35064,1677,1
35065,1677,1
35066,1677,1
35067,1677,1
35068,1678,1
35069,1678,7
35070,1678,5
35071,1678,5
35072,1678,7
35073,1678,1
35074,1678,1
35075,1678,5
35076,1678,5
35077,1678,1
35078,1678,4
35079,1678,5
35080,1679,1
35081,1679,6
35082,1679,6
35083,1679,5
35084,1679,2
35085,1679,5
35086,1680,5
35087,1680,3
35088,1681,7
35089,1681,7
35090,1681,1
35091,1681,1
35092,1681,1
35093,1681,5
35094,1681,4
35095,1681,2
35096,1681,5
35097,1681,7
35098,1681,5
35099,1681,2
35100,1681,3
35101,1681,2
35102,1681,6
35103,1682,0
35104,1682,7
35105,1682,0
35106,1682,2
35107,1682,5
35108,1682,6
35109,1682,6
35110,1682,5
35111,1682,1
35112,1682,1
35113,1682,5
35114,1682,1
35115,1682,5
35116,1682,5
35117,1682,4
35118,1682,7
35119,1682,7
35120,1682,5
35121,1682,5
35122,1682,5
35123,1682,5
35124,1682,5
35125,1682,5
35126,1682,7
35127,1682,1
35128,1682,0
35129,1682,1
35130,1682,7
35131,1682,2
35132,1682,1
35133,1682,5
35134,1682,7
35135,1682,5
35136,1682,1
35137,1682,5
35138,1682,5
35139,1682,4
35140,1682,0
35141,1682,6
35142,1682,6
35143,1682,5
35144,1682,5
35145,1682,0
35146,1682,1
35147,1682,6
35148,1682,5
35149,1682,0
35150,1682,0
35151,1682,2
35152,1682,0
35153,1682,6
35154,1682,6
35155,1682,6
35156,1682,5
35157,1682,5
35158,1682,1
35159,1682,6
35160,1682,5
35161,1682,6
35162,1682,7
35163,1682,1
35164,1682,7
35165,1683,5
35166,1683,2
35167,1683,2
35168,1683,6
35169,1683,1
35170,1683,1
35171,1683,2
35172,1683,2
35173,1683,2
35174,1683,3
35175,1683,0
35176,1683,3
35177,1683,5
35178,1684,4
35179,1684,7
35180,1684,6
35181,1684,3
35182,1684,3
35183,1684,6
35184,1684,4
35185,1684,6
35186,1684,6
35187,1684,7
35188,1684,7
35189,1684,7
35190,1684,6
35191,1684,7
35192,1684,7
35193,1684,7
35194,1684,7
35195,1684,7
35196,1684,7
35197,1684,6
35198,1684,0
35199,1684,4
35200,1684,2
35201,1684,0
35202,1684,5
35203,1684,2
35204,1684,4
35205,1684,6
35206,1684,5
35207,1684,5
35208,1684,5
35209,1684,0
35210,1684,5
35211,1684,0
35212,1684,1
35213,1684,2
35214,1684,6
35215,1684,2
35216,1684,2
35217,1684,5
35218,1684,1
35219,1684,4
35220,1684,1
35221,1684,2
35222,1684,1
35223,1684,3
35224,1684,1
35225,1684,5
35226,1684,6
35227,1684,6
35228,1684,6
35229,1684,6
35230,1685,6
35231,1685,5
35232,1685,2
35233,1685,6
35234,1685,5
35235,1685,1
35236,1685,3
35237,1685,3
35238,1685,7
35239,1685,7
35240,1685,3
35241,1685,7
35242,1685,4
35243,1685,4
35244,1685,6
35245,1685,5
35246,1685,5
35247,1685,1
35248,1686,6
35249,1686,5
35250,1686,6
35251,1686,4
35252,1686,5
35253,1686,4
35254,1686,5
35255,1686,4
35256,1686,4
35257,1686,5
35258,1686,2
35259,1686,4
35260,1686,6
35261,1686,6
35262,1686,0
35263,1686,6
35264,1686,6
35265,1686,1
35266,1686,6
35267,1686,0
35268,1686,0
35269,1686,2
35270,1686,6
35271,1686,5
35272,1686,4
35273,1686,0
35274,1686,0
35275,1686,4
35276,1686,5
35277,1686,4
35278,1686,0
35279,1686,5
35280,1686,3
35281,1686,3
35282,1686,5
35283,1686,1
35284,1686,3
35285,1686,3
35286,1686,3
35287,1686,3
35288,1686,3
35289,1686,3
35290,1686,3
35291,1686,3
35292,1686,3
35293,1686,7
35294,1686,4
35295,1686,1
35296,1686,4
35297,1686,6
35298,1686,2
35299,1686,5
35300,1686,5
35301,1686,6
35302,1686,6
35303,1686,1
35304,1686,4
35305,1686,5
35306,1686,6
35307,1686,6
35308,1687,5
35309,1687,2
35310,1687,2
35311,1687,5
35312,1687,4
35313,1687,2
35314,1687,6
35315,1687,4
35316,1687,1
35317,1687,5
35318,1687,4
35319,1687,5
35320,1687,5
35321,1687,5
35322,1687,2
35323,1688,1
35324,1688,1
35325,1688,0
35326,1688,5
35327,1688,0
35328,1688,5
35329,1688,1
35330,1688,5
35331,1688,5
35332,1688,5
35333,1688,6
35334,1688,7
35335,1688,7
35336,1688,5
35337,1688,2
35338,1688,1
35339,1688,5
35340,1688,7
35341,1688,1
35342,1688,6
35343,1688,2
35344,1688,1
35345,1688,2
35346,1688,1
35347,1688,1
35348,1688,5
35349,1688,1
35350,1688,5
35351,1688,4
35352,1688,4
35353,1688,3
35354,1688,7
35355,1688,3
35356,1688,7
35357,1688,4
35358,1688,2
35359,1688,0
35360,1688,5
35361,1688,5
35362,1688,2
35363,1688,1
35364,1689,1
35365,1689,6
35366,1689,1
35367,1689,1
35368,1689,2
35369,1689,4
35370,1689,5
35371,1689,6
35372,1689,7
35373,1689,1
35374,1689,1
35375,1689,2
35376,1689,1
35377,1689,6
35378,1689,5
35379,1689,2
35380,1689,1
35381,1689,1
35382,1689,5
35383,1689,6
35384,1689,4
35385,1689,6
35386,1689,6
35387,1689,4
35388,1689,4
35389,1689,6
35390,1689,6
35391,1689,6
35392,1689,6
35393,1689,6
35394,1689,6
35395,1689,4
35396,1689,6
35397,1689,6
35398,1689,3
35399,1689,4
35400,1689,4
35401,1689,6
35402,1689,5
35403,1689,5
35404,1689,4
35405,1690,3
35406,1690,2
35407,1690,3
35408,1690,3
35409,1690,3
35410,1690,3
35411,1690,2
35412,1690,7
35413,1690,7
35414,1690,7
35415,1690,2
35416,1690,7
35417,1690,3
35418,1690,3
35419,1690,7
35420,1690,3
35421,1690,2
35422,1690,1
35423,1690,1
35424,1690,6
35425,1690,0
35426,1690,2
35427,1690,6
35428,1690,3
35429,1690,1
35430,1690,5
35431,1690,6
35432,1690,6
35433,1690,3
35434,1690,7
35435,1690,0
35436,1690,1
35437,1690,5
35438,1690,7
35439,1690,3
35440,1690,3
35441,1690,3
35442,1690,2
35443,1690,2
35444,1690,3
35445,1691,2
35446,1691,7
35447,1691,2
35448,1691,6
35449,1691,6
35450,1691,3
35451,1691,3
35452,1691,7
35453,1691,5
35454,1691,1
35455,1691,4
35456,1691,1
35457,1691,7
35458,1691,6
35459,1691,6
35460,1691,0
35461,1691,0
35462,1691,6
35463,1691,0
35464,1691,6
35465,1691,6
35466,1691,6
35467,1691,5
35468,1691,7
35469,1691,7
35470,1691,7
35471,1691,4
35472,1691,6
35473,1691,7
35474,1691,5
35475,1691,0
35476,1691,5
35477,1691,7
35478,1691,7
35479,1691,7
35480,1691,7
35481,1691,3
35482,1691,3
35483,1691,7
35484,1691,6
35485,1691,6
35486,1691,6
35487,1691,1
35488,1691,1
35489,1691,2
35490,1691,3
35491,1691,1
35492,1691,7
35493,1691,6
35494,1691,6
35495,1691,4
35496,1691,5
35497,1691,1
35498,1691,1
35499,1691,1
35500,1691,1
35501,1691,3
35502,1691,1
35503,1691,6
35504,1691,1
35505,1691,1
35506,1691,3
35507,1691,1
35508,1691,1
35509,1691,3
35510,1691,1
35511,1691,2
35512,1692,5
35513,1692,2
35514,1692,5
35515,1692,7
35516,1692,7
35517,1692,7
35518,1692,4
35519,1692,1
35520,1692,7
35521,1692,6
35522,1692,5
35523,1692,7
35524,1692,7
35525,1692,6
35526,1692,3
35527,1692,5
35528,1692,5
35529,1692,4
35530,1692,0
35531,1692,0
35532,1692,0
35533,1692,1
35534,1692,7
35535,1692,7
35536,1692,7
35537,1692,1
35538,1692,7
35539,1692,3
35540,1693,1
35541,1693,5
35542,1693,1
35543,1693,6
35544,1693,6
35545,1693,3
35546,1693,6
35547,1693,5
35548,1693,7
35549,1693,7
35550,1693,2
35551,1693,3
35552,1693,4
35553,1693,7
35554,1693,7
35555,1693,6
35556,1693,7
35557,1693,5
35558,1693,2
35559,1693,1
35560,1693,2
35561,1693,2
35562,1693,2
35563,1693,3
35564,1693,5
35565,1693,2
35566,1693,5
35567,1693,5
35568,1693,2
35569,1693,2
35570,1693,2
35571,1693,1
35572,1693,3
35573,1693,2
35574,1693,5
35575,1693,5
35576,1693,3
35577,1693,6
35578,1693,7
35579,1693,0
35580,1693,7
35581,1693,1
35582,1693,5
35583,1693,2
35584,1693,5
35585,1693,2
35586,1693,2
35587,1693,2
35588,1693,4
35589,1693,7
35590,1693,0
35591,1693,5
35592,1693,2
35593,1693,1
35594,1693,5
35595,1694,7
35596,1694,6
35597,1694,6
35598,1694,0
35599,1694,6
35600,1694,6
35601,1694,6
35602,1694,0
35603,1694,0
35604,1694,6
35605,1694,0
35606,1694,6
35607,1694,7
35608,1694,0
35609,1694,0
35610,1694,0
35611,1694,0
35612,1694,6
35613,1694,0
35614,1694,6
35615,1694,6
35616,1694,0
35617,1694,0
35618,1694,6
35619,1694,0
35620,1694,0
35621,1694,6
35622,1694,2
35623,1694,1
35624,1694,6
35625,1694,6
35626,1694,7
35627,1694,1
35628,1694,6
35629,1694,0
35630,1694,7
35631,1694,1
35632,1694,4
35633,1694,0
35634,1694,7
35635,1694,0
35636,1694,0
35637,1695,1
35638,1695,5
35639,1695,0
35640,1695,6
35641,1695,6
35642,1695,7
35643,1695,6
35644,1695,0
35645,1695,0
35646,1695,0
35647,1695,0
35648,1695,0
35649,1695,7
35650,1695,0
35651,1695,0
35652,1695,0
35653,1695,1
35654,1695,3
35655,1695,0
35656,1695,0
35657,1695,0
35658,1695,6
35659,1695,2
35660,1695,7
35661,1695,6
35662,1695,5
35663,1695,0
35664,1695,0
35665,1695,0
35666,1695,1
35667,1695,5
35668,1695,6
35669,1695,3
35670,1695,1
35671,1695,6
35672,1696,4
35673,1696,6
35674,1696,0
35675,1696,0
35676,1696,0
35677,1696,0
35678,1696,0
35679,1696,6
35680,1696,4
35681,1696,1
35682,1696,5
35683,1696,6
35684,1696,3
35685,1696,5
35686,1696,4
35687,1696,5
35688,1696,1
35689,1696,4
35690,1696,5
35691,1696,6
35692,1696,2
35693,1696,5
35694,1696,5
35695,1696,5
35696,1696,6
35697,1696,5
35698,1696,5
35699,1696,1
35700,1696,0
35701,1696,2
35702,1696,0
35703,1696,2
35704,1696,6
35705,1696,6
35706,1696,0
35707,1696,0
35708,1696,0
35709,1696,0
35710,1696,0
35711,1697,1
35712,1697,1
35713,1697,1
35714,1697,2
35715,1697,5
35716,1697,7
35717,1697,2
35718,1697,0
35719,1697,5
35720,1697,4
35721,1697,5
35722,1697,5
35723,1697,5
35724,1697,1
35725,1697,1
35726,1697,6
35727,1697,6
35728,1697,7
35729,1697,4
35730,1697,6
35731,1697,4
35732,1697,1
35733,1697,4
35734,1697,1
35735,1697,1
35736,1697,0
35737,1697,4
35738,1697,4
35739,1697,5
35740,1697,6
35741,1697,2
35742,1697,6
35743,1697,5
35744,1697,0
35745,1697,5
35746,1697,2
35747,1697,1
35748,1697,5
35749,1697,1
35750,1697,7
35751,1698,6
35752,1698,4
35753,1698,2
35754,1698,5
35755,1698,2
35756,1698,2
35757,1698,1
35758,1698,5
35759,1698,1
35760,1698,4
35761,1698,5
35762,1698,5
35763,1698,1
35764,1698,4
35765,1698,5
35766,1698,2
35767,1698,2
35768,1698,7
35769,1698,1
35770,1698,2
35771,1698,5
35772,1698,4
35773,1698,4
35774,1698,2
35775,1698,6
35776,1698,3
35777,1698,1
35778,1698,3
35779,1698,5
35780,1698,6
35781,1698,1
35782,1698,5
35783,1698,2
35784,1698,1
35785,1698,5
35786,1698,1
35787,1698,2
35788,1698,5
35789,1698,6
35790,1698,6
35791,1698,4
35792,1698,5
35793,1698,6
35794,1698,5
35795,1698,5
35796,1698,5
35797,1698,2
35798,1698,5
35799,1698,6
35800,1698,6
35801,1698,5
35802,1698,5
35803,1698,2
35804,1698,2
35805,1698,3
35806,1698,4
35807,1699,5
35808,1699,2
35809,1699,5
35810,1699,2
35811,1699,5
35812,1699,6
35813,1699,5
35814,1699,6
35815,1699,2
35816,1699,4
35817,1699,2
35818,1699,2
35819,1699,2
35820,1699,5
35821,1700,6
35822,1700,6
35823,1700,6
35824,1700,6
35825,1700,6
35826,1700,6
35827,1700,1
35828,1700,6
35829,1700,6
35830,1700,1
35831,1701,3
35832,1701,2
35833,1701,2
35834,1701,4
35835,1701,6
35836,1701,6
35837,1701,5
35838,1701,2
35839,1701,4
35840,1702,1
35841,1706,1
35842,1706,1
35843,1706,6
35844,1706,6
35845,1706,1
35846,1706,1
35847,1706,4
35848,1706,6
35849,1706,1
35850,1706,1
35851,1706,6
35852,1706,6
35853,1706,1
35854,1706,1
35855,1706,1
35856,1706,1
35857,1706,4
35858,1706,7
35859,1706,1
35860,1706,7
35861,1706,3
35862,1706,0
35863,1706,0
35864,1706,5
35865,1706,0
35866,1706,5
35867,1706,5
35868,1706,0
35869,1706,0
35870,1706,0
35871,1706,0
35872,1706,0
35873,1706,0
35874,1706,0
35875,1706,1
35876,1706,1
35877,1706,5
35878,1706,2
35879,1706,3
35880,1706,1
35881,1706,4
35882,1707,4
35883,1707,0
35884,1707,2
35885,1707,5
35886,1707,6
35887,1707,5
35888,1707,7
35889,1707,4
35890,1707,2
35891,1707,1
35892,1707,5
35893,1707,7
35894,1707,5
35895,1707,7
35896,1707,5
35897,1707,4
35898,1707,7
35899,1707,4
35900,1707,5
35901,1707,5
35902,1707,1
35903,1707,6
35904,1707,7
35905,1707,2
35906,1707,5
35907,1707,7
35908,1707,5
35909,1707,5
35910,1707,5
35911,1707,6
35912,1707,7
35913,1707,5
35914,1707,5
35915,1707,7
35916,1707,1
35917,1707,2
35918,1707,7
35919,1707,7
35920,1707,5
35921,1707,2
35922,1707,1
35923,1707,3
35924,1707,2
35925,1707,7
35926,1707,6
35927,1707,5
35928,1707,5
35929,1707,2
35930,1707,5
35931,1707,5
35932,1707,2
35933,1708,7
35934,1708,2
35935,1708,7
35936,1708,0
35937,1708,6
35938,1708,0
35939,1708,1
35940,1708,5
35941,1708,5
35942,1708,5
35943,1708,2
35944,1708,5
35945,1708,3
35946,1708,2
35947,1708,2
35948,1708,5
35949,1708,2
35950,1708,0
35951,1708,6
35952,1708,6
35953,1708,2
35954,1708,5
35955,1708,4
35956,1708,7
35957,1708,4
35958,1708,7
35959,1708,5
35960,1708,4
35961,1708,2
35962,1708,7
35963,1708,5
35964,1708,5
35965,1708,7
35966,1708,7
35967,1708,3
35968,1708,2
35969,1708,2
35970,1708,2
35971,1708,2
35972,1708,2
35973,1708,7
35974,1708,2
35975,1708,3
35976,1708,7
35977,1708,7
35978,1708,6
35979,1708,3
35980,1709,2
35981,1709,5
35982,1709,1
35983,1709,5
35984,1709,5
35985,1709,5
35986,1709,2
35987,1709,5
35988,1709,7
35989,1709,6
35990,1709,5
35991,1709,5
35992,1709,7
35993,1709,5
35994,1709,6
35995,1709,0
35996,1709,6
35997,1709,5
35998,1709,6
35999,1709,6
36000,1709,0
36001,1709,6
36002,1709,1
36003,1709,6
36004,1709,0
36005,1709,0
36006,1709,4
36007,1709,0
36008,1709,0
36009,1709,0
36010,1709,6
36011,1709,0
36012,1709,1
36013,1709,0
36014,1709,6
36015,1709,0
36016,1709,0
36017,1709,6
36018,1709,2
36019,1709,5
36020,1709,6
36021,1709,6
36022,1710,7
36023,1710,7
36024,1710,3
36025,1710,7
36026,1710,7
36027,1710,7
36028,1710,4
36029,1710,4
36030,1710,4
36031,1710,7
36032,1710,7
36033,1710,4
36034,1710,7
36035,1710,4
36036,1710,4
36037,1710,4
36038,1710,4
36039,1710,4
36040,1710,4
36041,1710,4
36042,1710,4
36043,1710,4
36044,1710,2
36045,1710,7
36046,1710,1
36047,1710,6
36048,1710,4
36049,1710,1
36050,1710,4
36051,1710,4
36052,1710,3
36053,1710,5
36054,1710,5
36055,1710,4
36056,1710,6
36057,1710,5
36058,1710,5
36059,1710,5
36060,1710,5
36061,1710,6
36062,1710,0
36063,1710,0
36064,1710,3
36065,1710,0
36066,1710,0
36067,1710,2
36068,1710,0
36069,1710,6
36070,1710,4
36071,1710,3
36072,1710,4
36073,1710,4
36074,1710,4
36075,1710,4
36076,1710,4
36077,1710,6
36078,1710,4
36079,1710,1
36080,1710,6
36081,1710,5
36082,1710,3
36083,1710,5
36084,1710,6
36085,1710,6
36086,1710,6
36087,1710,7
36088,1710,5
36089,1710,4
36090,1710,6
36091,1710,7
36092,1710,7
36093,1711,5
36094,1711,5
36095,1711,7
36096,1711,5
36097,1711,2
36098,1711,2
36099,1711,7
36100,1711,5
36101,1711,0
36102,1711,6
36103,1711,5
36104,1711,6
36105,1711,0
36106,1711,1
36107,1711,4
36108,1711,4
36109,1711,7
36110,1711,4
36111,1711,5
36112,1711,4
36113,1711,1
36114,1711,2
36115,1711,1
36116,1711,5
36117,1711,2
36118,1711,5
36119,1711,1
36120,1711,2
36121,1711,2
36122,1711,5
36123,1711,4
36124,1711,5
36125,1711,6
36126,1711,6
36127,1711,7
36128,1712,1
36129,1712,7
36130,1712,2
36131,1712,2
36132,1712,2
36133,1712,2
36134,1712,2
36135,1712,7
36136,1712,5
36137,1712,2
36138,1712,2
36139,1712,4
36140,1712,2
36141,1712,6
36142,1712,6
36143,1712,1
36144,1712,1
36145,1712,5
36146,1712,6
36147,1712,4
36148,1712,6
36149,1712,4
36150,1712,0
36151,1712,6
36152,1712,5
36153,1712,5
36154,1712,5
36155,1712,6
36156,1712,3
36157,1712,6
36158,1712,5
36159,1712,6
36160,1712,5
36161,1712,1
36162,1712,7
36163,1712,4
36164,1712,5
36165,1712,5
36166,1712,5
36167,1712,4
36168,1712,5
36169,1712,1
36170,1712,1
36171,1712,4
36172,1712,5
36173,1712,5
36174,1712,5
36175,1712,6
36176,1712,7
36177,1712,5
36178,1712,0
36179,1712,3
36180,1712,7
36181,1712,7
36182,1713,7
36183,1713,1
36184,1713,2
36185,1713,2
36186,1713,7
36187,1713,2
36188,1713,2
36189,1713,2
36190,1713,7
36191,1713,3
36192,1713,2
36193,1713,2
36194,1713,4
36195,1713,2
36196,1713,3
36197,1713,3
36198,1713,2
36199,1713,3
36200,1713,1
36201,1713,2
36202,1713,7
36203,1713,2
36204,1713,1
36205,1713,4
36206,1713,5
36207,1713,6
36208,1713,6
36209,1713,0
36210,1713,5
36211,1713,5
36212,1713,3
36213,1713,7
36214,1714,6
36215,1714,6
36216,1714,1
36217,1714,1
36218,1714,4
36219,1714,6
36220,1714,1
36221,1714,5
36222,1714,5
36223,1714,6
36224,1714,5
36225,1714,1
36226,1714,3
36227,1714,3
36228,1714,1
36229,1714,5
36230,1714,3
36231,1714,3
36232,1714,6
36233,1714,1
36234,1714,6
36235,1714,5
36236,1714,6
36237,1714,4
36238,1714,6
36239,1714,5
36240,1714,3
36241,1715,1
36242,1715,7
36243,1715,5
36244,1715,5
36245,1715,0
36246,1715,1
36247,1715,7
36248,1715,5
36249,1715,6
36250,1715,1
36251,1715,1
36252,1715,5
36253,1716,6
36254,1716,6
36255,1716,2
36256,1716,5
36257,1716,5
36258,1716,1
36259,1716,4
36260,1716,1
36261,1716,6
36262,1716,7
36263,1716,3
36264,1716,2
36265,1716,1
36266,1716,3
36267,1716,7
36268,1716,7
36269,1716,3
36270,1716,2
36271,1716,2
36272,1716,7
36273,1716,7
36274,1716,7
36275,1716,5
36276,1716,5
36277,1716,2
36278,1716,4
36279,1716,7
36280,1716,5
36281,1716,5
36282,1717,0
36283,1717,1
36284,1717,4
36285,1717,4
36286,1717,0
36287,1717,3
36288,1717,3
36289,1717,7
36290,1717,4
36291,1717,4
36292,1717,4
36293,1717,6
36294,1717,7
36295,1717,6
36296,1717,6
36297,1717,5
36298,1717,6
36299,1717,4
36300,1717,0
36301,1717,0
36302,1717,1
36303,1717,0
36304,1718,6
36305,1718,7
36306,1718,3
36307,1718,7
36308,1718,1
36309,1718,2
36310,1718,3
36311,1718,3
36312,1718,1
36313,1718,2
36314,1718,2
36315,1718,2
36316,1718,7
36317,1718,3
36318,1718,5
36319,1718,5
36320,1718,3
36321,1718,7
36322,1718,1
36323,1718,7
36324,1718,7
36325,1718,7
36326,1718,5
36327,1718,7
36328,1718,4
36329,1718,4
36330,1718,7
36331,1718,2
36332,1718,7
36333,1718,2
36334,1718,5
36335,1718,5
36336,1718,2
36337,1718,2
36338,1718,7
36339,1718,4
36340,1718,2
36341,1718,0
36342,1718,6
36343,1718,2
36344,1718,2
36345,1718,2
36346,1718,7
36347,1718,2
36348,1718,7
36349,1718,7
36350,1718,2
36351,1719,2
36352,1719,2
36353,1719,2
36354,1719,7
36355,1719,0
36356,1719,2
36357,1719,2
36358,1719,7
36359,1719,7
36360,1719,2
36361,1719,7
36362,1719,1
36363,1719,2
36364,1720,4
36365,1720,4
36366,1720,2
36367,1720,4
36368,1720,6
36369,1720,4
36370,1720,0
36371,1720,4
36372,1720,4
36373,1720,0
36374,1720,6
36375,1720,5
36376,1720,4
36377,1720,6
36378,1720,0
36379,1720,6
36380,1720,5
36381,1720,4
36382,1720,6
36383,1720,6
36384,1720,6
36385,1720,0
36386,1720,4
36387,1720,6
36388,1720,4
36389,1720,4
36390,1720,4
36391,1720,5
36392,1720,5
36393,1720,2
36394,1720,0
36395,1720,0
36396,1720,0
36397,1720,0
36398,1720,6
36399,1720,0
36400,1720,0
36401,1720,0
36402,1720,0
36403,1720,2
36404,1720,0
36405,1720,0
36406,1720,0
36407,1720,0
36408,1720,0
36409,1720,6
36410,1720,0
36411,1720,0
36412,1720,0
36413,1720,0
36414,1720,0
36415,1720,1
36416,1720,6
36417,1720,5
36418,1720,5
36419,1720,0
36420,1720,6
36421,1720,0
36422,1720,7
36423,1720,5
36424,1720,6
36425,1720,4
36426,1720,7
36427,1720,4
